query_node_id,user_id,time_query,query_lat,query_lng,area_id,query_location_hint,time_slot_id,term,desired_price_range_id,preferred_aspects,raw_preferred_aspects,distance_tolerance_m,store_node_id,store_id,store_name,rank,relevance_score,relevance_weight,distance_m,rating,review_count,median_price,latitude,longitude,is_closed,reason
query:u013,u013,6/1/2026 11:45,21.013165,105.829226,Ha Noi:Quan Dong Da,Thái Hà,lunch,com|com ga|com van phong,under_50k,price|service,value_for_money|staff_service,1100,store:25639,25639,Quán Mùa - Cơm Gà & Bún Miến Trộn - Tây Sơn,4,0.725914,0.430677,439.0,4.6,562,45000.0,21.00948906,105.8276825,true,"khớp term: com, com ga; cách query 439m; rating 4.6; price_min 15000; opening_status=closed"
query:u013,u013,6/1/2026 11:45,21.013165,105.829226,Ha Noi:Quan Dong Da,Thái Hà,lunch,com|com ga|com van phong,under_50k,price|service,value_for_money|staff_service,1100,store:55835,55835,Tiệm Cơm Gà - Trung Liệt,5,0.709797,0.386853,924.0,4.2,28,62500.0,21.01144028,105.8205185,false,"khớp term: com, com ga; cách query 924m; rating 4.2; price_min 12000; opening_status=open"
query:u014,u014,6/2/2026 12:10,21.003151,105.846167,Ha Noi:Quan Hai Ba Trung,Bạch Mai,lunch,bun|pho,under_50k,price|food_quality,value_for_money|taste,1500,store:8805,8805,Gà Rán Texas Chicken - Bạch Mai,1,0.880466,1.0,500.5,4.8,2851,79000.0,21.00197983,105.8508224,false,"khớp term: bun, pho; cách query 501m; rating 4.8; price_min 3000; opening_status=open"
query:u014,u014,6/2/2026 12:10,21.003151,105.846167,Ha Noi:Quan Hai Ba Trung,Bạch Mai,lunch,bun|pho,under_50k,price|food_quality,value_for_money|taste,1500,store:76300,76300,Phở Gà & Thịt Xiên - Bùi Ngọc Dương,2,0.834286,0.63093,778.9,4.4,131,67500.0,21.00065994,105.8531799,false,"khớp term: bun, pho; cách query 779m; rating 4.4; price_min 8000; opening_status=open"
query:u014,u014,6/2/2026 12:10,21.003151,105.846167,Ha Noi:Quan Hai Ba Trung,Bạch Mai,lunch,bun|pho,under_50k,price|food_quality,value_for_money|taste,1500,store:13998,13998,Quán Thiên Đức - Tự Do,3,0.825559,0.5,516.3,4.2,60,32000.0,20.99867058,105.8474731,false,"khớp term: bun, pho; cách query 516m; rating 4.2; price_min 32000; opening_status=open"
query:u014,u014,6/2/2026 12:10,21.003151,105.846167,Ha Noi:Quan Hai Ba Trung,Bạch Mai,lunch,bun|pho,under_50k,price|food_quality,value_for_money|taste,1500,store:8314,8314,Phở Bò Cơm Rang Duy Nhất - Giải Phóng,4,0.821065,0.430677,520.0,4.6,1787,60000.0,21.00073051,105.8418808,true,"khớp term: bun, pho; cách query 520m; rating 4.6; price_min 35000; opening_status=closed"
query:u014,u014,6/2/2026 12:10,21.003151,105.846167,Ha Noi:Quan Hai Ba Trung,Bạch Mai,lunch,bun|pho,under_50k,price|food_quality,value_for_money|taste,1500,store:17056,17056,Chảnh Quán - Gỏi Cuốn Mắm Nêm - Phố Vọng,5,0.804668,0.386853,771.7,4.6,82,46500.0,20.99692917,105.8428726,false,"khớp term: bun, pho; cách query 772m; rating 4.6; price_min 7000; opening_status=open"
query:u015,u015,6/3/2026 12:10,21.002781,105.845648,Ha Noi:Quan Hai Ba Trung,Bạch Mai - Minh Khai,lunch,com|com rang,under_50k,service|price,staff_service|value_for_money,1700,store:31215,31215,Cơm Rang Hải Sơn - Giải Phóng,1,0.895227,1.0,348.4,4.0,429,46000.0,21.00285912,105.8422928,false,"khớp term: com, com rang; cách query 348m; rating 4.0; price_min 12000; opening_status=open"
query:u015,u015,6/3/2026 12:10,21.002781,105.845648,Ha Noi:Quan Hai Ba Trung,Bạch Mai - Minh Khai,lunch,com|com rang,under_50k,service|price,staff_service|value_for_money,1700,store:11471,11471,Thiên Trường - Phở Cồ & Cơm Gà Xối Mắm - Giải Phóng,2,0.876008,0.63093,380.0,4.5,39,59000.0,21.00283051,105.8419876,false,"khớp term: com, com rang; cách query 380m; rating 4.5; price_min 10000; opening_status=open"
query:u015,u015,6/3/2026 12:10,21.002781,105.845648,Ha Noi:Quan Hai Ba Trung,Bạch Mai - Minh Khai,lunch,com|com rang,under_50k,service|price,staff_service|value_for_money,1700,store:8314,8314,Phở Bò Cơm Rang Duy Nhất - Giải Phóng,3,0.807144,0.5,452.7,4.6,1787,60000.0,21.00073051,105.8418808,true,"khớp term: com, com rang; cách query 453m; rating 4.6; price_min 35000; opening_status=closed"
query:u015,u015,6/3/2026 12:10,21.002781,105.845648,Ha Noi:Quan Hai Ba Trung,Bạch Mai - Minh Khai,lunch,com|com rang,under_50k,service|price,staff_service|value_for_money,1700,store:1108,1108,Cô Tám - Cơm Rang & Cơm Tấm - 126 Hồng Mai,4,0.803137,0.430677,850.5,4.8,1319,61000.0,20.9987793,105.8526306,false,"khớp term: com, com rang; cách query 851m; rating 4.8; price_min 6000; opening_status=open"
query:u015,u015,6/3/2026 12:10,21.002781,105.845648,Ha Noi:Quan Hai Ba Trung,Bạch Mai - Minh Khai,lunch,com|com rang,under_50k,service|price,staff_service|value_for_money,1700,store:8868,8868,Cơm Rang 10 Cẩm - Ngõ Trại Cá,5,0.762898,0.386853,1083.8,4.6,1617,42000.0,20.99341011,105.8485184,false,"khớp term: com, com rang; cách query 1084m; rating 4.6; price_min 1000; opening_status=open"
query:u016,u016,6/4/2026 15:10,21.005456,105.846556,Ha Noi:Quan Hai Ba Trung,Đại La,afternoon,banh cuon,under_50k,food_quality|cleanliness,taste|cleanliness,2000,store:67574,67574,Bánh Tráng Mập - Lê Thanh Nghị,1,0.895042,1.0,362.5,4.9,205,41000.0,21.00349045,105.8493423,false,khớp term: banh cuon; cách query 363m; rating 4.9; price_min 17000; opening_status=open
query:u016,u016,6/4/2026 15:10,21.005456,105.846556,Ha Noi:Quan Hai Ba Trung,Đại La,afternoon,banh cuon,under_50k,food_quality|cleanliness,taste|cleanliness,2000,store:73491,73491,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,2,0.879618,0.63093,573.4,4.8,51,55000.0,21.01061058,105.8464127,false,khớp term: banh cuon; cách query 573m; rating 4.8; price_min 40000; opening_status=open
query:u016,u016,6/4/2026 15:10,21.005456,105.846556,Ha Noi:Quan Hai Ba Trung,Đại La,afternoon,banh cuon,under_50k,food_quality|cleanliness,taste|cleanliness,2000,store:8805,8805,Gà Rán Texas Chicken - Bạch Mai,3,0.858416,0.5,587.8,4.8,2851,79000.0,21.00197983,105.8508224,false,khớp term: banh cuon; cách query 588m; rating 4.8; price_min 3000; opening_status=open
query:u016,u016,6/4/2026 15:10,21.005456,105.846556,Ha Noi:Quan Hai Ba Trung,Đại La,afternoon,banh cuon,under_50k,food_quality|cleanliness,taste|cleanliness,2000,store:22815,22815,Bánh Cuốn Cao Bằng - Thể Giao,4,0.854037,0.430677,957.7,4.8,314,30000.0,21.01400948,105.847641,false,khớp term: banh cuon; cách query 958m; rating 4.8; price_min 7000; opening_status=open
query:u016,u016,6/4/2026 15:10,21.005456,105.846556,Ha Noi:Quan Hai Ba Trung,Đại La,afternoon,banh cuon,under_50k,food_quality|cleanliness,taste|cleanliness,2000,store:1279,1279,Gạch Quán - Bánh Tráng Cuốn Thịt Heo,5,0.838396,0.386853,1168.0,4.8,1923,42000.0,21.00968933,105.8362579,false,khớp term: banh cuon; cách query 1168m; rating 4.8; price_min 10000; opening_status=open
query:u017,u017,6/5/2026 20:45,21.001011,105.85085,Ha Noi:Quan Hai Ba Trung,Minh Khai,dinner,ga ran|com ga|ga,50k_100k,food_quality|speed,taste|portion|fast_delivery,2200,store:42458,42458,Cơm Gà Xối Mỡ Mai Phương - Lê Thanh Nghị,1,0.887411,1.0,371.9,4.6,226,50000.0,21.00358009,105.8485565,false,"khớp term: com ga, ga; cách query 372m; rating 4.6; price_min 50000; opening_status=open"
query:u017,u017,6/5/2026 20:45,21.001011,105.85085,Ha Noi:Quan Hai Ba Trung,Minh Khai,dinner,ga ran|com ga|ga,50k_100k,food_quality|speed,taste|portion|fast_delivery,2200,store:95450,95450,Hương Hội An - Cơm Gà Hội An - Thanh Nhàn,2,0.860842,0.63093,483.5,4.0,23,80000.0,21.00276947,105.8551102,false,"khớp term: com ga, ga; cách query 484m; rating 4.0; price_min 70000; opening_status=open"
query:u017,u017,6/5/2026 20:45,21.001011,105.85085,Ha Noi:Quan Hai Ba Trung,Minh Khai,dinner,ga ran|com ga|ga,50k_100k,food_quality|speed,taste|portion|fast_delivery,2200,store:117708,117708,Cơm Gà Cô Tấm - Tạ Quang Bửu,3,0.837466,0.5,201.3,5.0,10,65000.0,21.00081062,105.8489227,false,"khớp term: com ga, ga; cách query 201m; rating 5.0; price_min 65000; opening_status=open"
query:u017,u017,6/5/2026 20:45,21.001011,105.85085,Ha Noi:Quan Hai Ba Trung,Minh Khai,dinner,ga ran|com ga|ga,50k_100k,food_quality|speed,taste|portion|fast_delivery,2200,store:31548,31548,Han Chicken - Gà Rán Hàn Quốc - Bùi Ngọc Dương,4,0.738694,0.430677,265.2,4.9,1103,99000.0,21.00123024,105.8533936,false,"khớp term: ga ran, ga; cách query 265m; rating 4.9; price_min 1000; opening_status=open"
query:u017,u017,6/5/2026 20:45,21.001011,105.85085,Ha Noi:Quan Hai Ba Trung,Minh Khai,dinner,ga ran|com ga|ga,50k_100k,food_quality|speed,taste|portion|fast_delivery,2200,store:8805,8805,Gà Rán Texas Chicken - Bạch Mai,5,0.721003,0.386853,107.8,4.8,2851,79000.0,21.00197983,105.8508224,false,"khớp term: ga ran, com ga, ga; cách query 108m; rating 4.8; price_min 3000; opening_status=open"
query:u018,u018,6/6/2026 7:10,20.999823,105.856814,Ha Noi:Quan Hai Ba Trung,Times City - Minh Khai,breakfast,pho|pho bo|pho ga,under_50k,food_quality|location,taste|nearby,1600,store:76300,76300,Phở Gà & Thịt Xiên - Bùi Ngọc Dương,1,0.88957,1.0,388.6,4.4,131,67500.0,21.00065994,105.8531799,false,"khớp term: pho, pho ga; cách query 389m; rating 4.4; price_min 8000; opening_status=open"
query:u018,u018,6/6/2026 7:10,20.999823,105.856814,Ha Noi:Quan Hai Ba Trung,Times City - Minh Khai,breakfast,pho|pho bo|pho ga,under_50k,food_quality|location,taste|nearby,1600,store:33749,33749,Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai,2,0.830293,0.63093,629.5,4.6,27,50000.0,20.99505997,105.8600922,false,"khớp term: pho, pho bo; cách query 630m; rating 4.6; price_min 6000; opening_status=open"
query:u018,u018,6/6/2026 7:10,20.999823,105.856814,Ha Noi:Quan Hai Ba Trung,Times City - Minh Khai,breakfast,pho|pho bo|pho ga,under_50k,food_quality|location,taste|nearby,1600,store:20226,20226,Phở Lưu - Phở Bò & Cơm Rang - Tam Trinh,3,0.812191,0.5,1139.2,4.5,443,50000.0,20.99151039,105.8632278,false,"khớp term: pho, pho bo; cách query 1139m; rating 4.5; price_min 8000; opening_status=open"
query:u018,u018,6/6/2026 7:10,20.999823,105.856814,Ha Noi:Quan Hai Ba Trung,Times City - Minh Khai,breakfast,pho|pho bo|pho ga,under_50k,food_quality|location,taste|nearby,1600,store:32462,32462,Phở Liên - Phở Gà & Phở Trộn - Bạch Mai,4,0.778369,0.430677,586.6,4.9,150,55000.0,21.00217056,105.8517532,true,"khớp term: pho, pho ga; cách query 587m; rating 4.9; price_min 3000; opening_status=closed"
query:u018,u018,6/6/2026 7:10,20.999823,105.856814,Ha Noi:Quan Hai Ba Trung,Times City - Minh Khai,breakfast,pho|pho bo|pho ga,under_50k,food_quality|location,taste|nearby,1600,store:14305,14305,Phở Bò Long Bích - Võ Thị Sáu,5,0.773537,0.386853,458.3,4.5,452,61000.0,21.00349998,105.8548203,true,"khớp term: pho, pho bo, pho ga; cách query 458m; rating 4.5; price_min 46000; opening_status=closed"
query:u019,u019,6/1/2026 20:00,21.001309,105.849725,Ha Noi:Quan Hai Ba Trung,Trương Định,dinner,bun cha,50k_100k,food_quality|price,taste|value_for_money,2600,store:62951,62951,Bún Cá Măng Cay & Bún Hải Sản Cát Bà - Lê Thanh Nghị,1,0.888547,1.0,651.3,4.4,461,65000.0,21.00189972,105.843483,false,khớp term: bun cha; cách query 651m; rating 4.4; price_min 55000; opening_status=open
query:u019,u019,6/1/2026 20:00,21.001309,105.849725,Ha Noi:Quan Hai Ba Trung,Trương Định,dinner,bun cha,50k_100k,food_quality|price,taste|value_for_money,2600,store:13998,13998,Quán Thiên Đức - Tự Do,2,0.703946,0.63093,375.1,4.2,60,32000.0,20.99867058,105.8474731,false,khớp term: bun cha; cách query 375m; rating 4.2; price_min 32000; opening_status=open
query:u019,u019,6/1/2026 20:00,21.001309,105.849725,Ha Noi:Quan Hai Ba Trung,Trương Định,dinner,bun cha,50k_100k,food_quality|price,taste|value_for_money,2600,store:77167,77167,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,3,0.700418,0.5,327.9,4.2,160,45000.0,20.99908066,105.8476563,false,khớp term: bun cha; cách query 328m; rating 4.2; price_min 10000; opening_status=open
query:u019,u019,6/1/2026 20:00,21.001309,105.849725,Ha Noi:Quan Hai Ba Trung,Trương Định,dinner,bun cha,50k_100k,food_quality|price,taste|value_for_money,2600,store:114792,114792,Bún Chả - Nem Rán Long Vũ - Bạch Mai,4,0.690205,0.430677,387.6,4.8,226,58000.0,20.99784088,105.8500977,false,khớp term: bun cha; cách query 388m; rating 4.8; price_min 10000; opening_status=open
query:u019,u019,6/1/2026 20:00,21.001309,105.849725,Ha Noi:Quan Hai Ba Trung,Trương Định,dinner,bun cha,50k_100k,food_quality|price,taste|value_for_money,2600,store:11493,11493,Tun Tun - Bún Hải Sản Hoa Quả - Bùi Ngọc Dương,5,0.669067,0.386853,495.7,4.9,1821,70000.0,21.00175095,105.8544769,false,khớp term: bun cha; cách query 496m; rating 4.9; price_min 3000; opening_status=open
query:u020,u020,6/2/2026 13:10,20.994631,105.845266,Ha Noi:Quan Hoang Mai,Tân Mai,lunch,com rang|pho xao,50k_100k,food_quality,portion|taste,2900,store:8314,8314,Phở Bò Cơm Rang Duy Nhất - Giải Phóng,1,0.679719,1.0,763.9,4.6,1787,60000.0,21.00073051,105.8418808,true,"khớp term: com rang, pho xao; cách query 764m; rating 4.6; price_min 35000; opening_status=closed"
query:u020,u020,6/2/2026 13:10,20.994631,105.845266,Ha Noi:Quan Hoang Mai,Tân Mai,lunch,com rang|pho xao,50k_100k,food_quality,portion|taste,2900,store:23407,23407,Phở Bò 33 - Lê Đại Hành,2,0.650115,0.63093,1868.2,4.2,63,60000.0,21.01115036,105.8485489,false,khớp term: com rang; cách query 1868m; rating 4.2; price_min 55000; opening_status=open
query:u020,u020,6/2/2026 13:10,20.994631,105.845266,Ha Noi:Quan Hoang Mai,Tân Mai,lunch,com rang|pho xao,50k_100k,food_quality,portion|taste,2900,store:98870,98870,Tứ Quý - Phở Bò & Cơm Rang - Trịnh Đình Cửu,3,0.641535,0.5,1634.1,4.8,337,50000.0,20.9841404,105.8342438,false,"khớp term: com rang, pho xao; cách query 1634m; rating 4.8; price_min 3000; opening_status=open"
query:u020,u020,6/2/2026 13:10,20.994631,105.845266,Ha Noi:Quan Hoang Mai,Tân Mai,lunch,com rang|pho xao,50k_100k,food_quality,portion|taste,2900,store:20226,20226,Phở Lưu - Phở Bò & Cơm Rang - Tam Trinh,4,0.63338,0.430677,1896.7,4.5,443,50000.0,20.99151039,105.8632278,false,"khớp term: com rang, pho xao; cách query 1897m; rating 4.5; price_min 8000; opening_status=open"
query:u020,u020,6/2/2026 13:10,20.994631,105.845266,Ha Noi:Quan Hoang Mai,Tân Mai,lunch,com rang|pho xao,50k_100k,food_quality,portion|taste,2900,store:8868,8868,Cơm Rang 10 Cẩm - Ngõ Trại Cá,5,0.556503,0.386853,363.9,4.6,1617,42000.0,20.99341011,105.8485184,false,khớp term: com rang; cách query 364m; rating 4.6; price_min 1000; opening_status=open
query:u021,u021,6/3/2026 16:45,21.010163,105.850196,Ha Noi:Quan Hai Ba Trung,Thanh Nhàn,afternoon,com|ga,50k_100k,food_quality|service,high_rating|staff_service,3200,store:42458,42458,Cơm Gà Xối Mỡ Mai Phương - Lê Thanh Nghị,1,0.864249,1.0,751.5,4.6,226,50000.0,21.00358009,105.8485565,false,"khớp term: com, ga; cách query 752m; rating 4.6; price_min 50000; opening_status=open"
query:u021,u021,6/3/2026 16:45,21.010163,105.850196,Ha Noi:Quan Hai Ba Trung,Thanh Nhàn,afternoon,com|ga,50k_100k,food_quality|service,high_rating|staff_service,3200,store:16422,16422,Phương Dung - Cơm Đảo Gà Rang & Chim Quay - Tống Duy Tân,2,0.800763,0.63093,2233.5,4.9,378,110000.0,21.02922058,105.843399,false,"khớp term: com, ga; cách query 2233m; rating 4.9; price_min 55000; opening_status=open"
query:u021,u021,6/3/2026 16:45,21.010163,105.850196,Ha Noi:Quan Hai Ba Trung,Thanh Nhàn,afternoon,com|ga,50k_100k,food_quality|service,high_rating|staff_service,3200,store:117708,117708,Cơm Gà Cô Tấm - Tạ Quang Bửu,3,0.780247,0.5,1048.3,5.0,10,65000.0,21.00081062,105.8489227,false,"khớp term: com, ga; cách query 1048m; rating 5.0; price_min 65000; opening_status=open"
query:u021,u021,6/3/2026 16:45,21.010163,105.850196,Ha Noi:Quan Hai Ba Trung,Thanh Nhàn,afternoon,com|ga,50k_100k,food_quality|service,high_rating|staff_service,3200,store:8919,8919,Cơm Sạch Mẹ Shin - Tô Hoàng,4,0.719751,0.430677,389.7,4.5,849,65000.0,21.00667,105.8498917,false,"khớp term: com, ga; cách query 390m; rating 4.5; price_min 10000; opening_status=open"
query:u021,u021,6/3/2026 16:45,21.010163,105.850196,Ha Noi:Quan Hai Ba Trung,Thanh Nhàn,afternoon,com|ga,50k_100k,food_quality|service,high_rating|staff_service,3200,store:23407,23407,Phở Bò 33 - Lê Đại Hành,5,0.706259,0.386853,203.2,4.2,63,60000.0,21.01115036,105.8485489,false,khớp term: com; cách query 203m; rating 4.2; price_min 55000; opening_status=open
query:u022,u022,6/4/2026 20:45,21.014424,105.854033,Ha Noi:Quan Hai Ba Trung,Lò Đúc,dinner,pho|bun,under_50k,location|food_quality,nearby|taste,3800,store:22455,22455,Phở Cuốn Hoa Lan - Trần Hưng Đạo,1,0.905182,1.0,664.5,4.8,272,80000.0,21.01988983,105.8566208,false,"khớp term: pho, bun; cách query 664m; rating 4.8; price_min 35000; opening_status=open"
query:u022,u022,6/4/2026 20:45,21.014424,105.854033,Ha Noi:Quan Hai Ba Trung,Lò Đúc,dinner,pho|bun,under_50k,location|food_quality,nearby|taste,3800,store:8314,8314,Phở Bò Cơm Rang Duy Nhất - Giải Phóng,2,0.886332,0.63093,1977.3,4.6,1787,60000.0,21.00073051,105.8418808,false,"khớp term: pho, bun; cách query 1977m; rating 4.6; price_min 35000; opening_status=open"
query:u022,u022,6/4/2026 20:45,21.014424,105.854033,Ha Noi:Quan Hai Ba Trung,Lò Đúc,dinner,pho|bun,under_50k,location|food_quality,nearby|taste,3800,store:8805,8805,Gà Rán Texas Chicken - Bạch Mai,3,0.87229,0.5,1423.3,4.8,2851,79000.0,21.00197983,105.8508224,false,"khớp term: pho, bun; cách query 1423m; rating 4.8; price_min 3000; opening_status=open"
query:u022,u022,6/4/2026 20:45,21.014424,105.854033,Ha Noi:Quan Hai Ba Trung,Lò Đúc,dinner,pho|bun,under_50k,location|food_quality,nearby|taste,3800,store:77657,77657,BBQ Chicken - Gà Rán Hàn Quốc - Bà Triệu,4,0.868572,0.430677,653.9,4.9,141,137000.0,21.01087952,105.8490067,false,"khớp term: pho, bun; cách query 654m; rating 4.9; price_min 22000; opening_status=open"
query:u022,u022,6/4/2026 20:45,21.014424,105.854033,Ha Noi:Quan Hai Ba Trung,Lò Đúc,dinner,pho|bun,under_50k,location|food_quality,nearby|taste,3800,store:33188,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,5,0.860541,0.386853,1657.7,4.5,61,55000.0,21.00110054,105.8611984,false,"khớp term: pho, bun; cách query 1658m; rating 4.5; price_min 17000; opening_status=open"
query:u023,u023,6/5/2026 13:10,21.008214,105.856823,Ha Noi:Quan Hai Ba Trung,Trần Khát Chân,lunch,com|pho|bun,any,food_quality|location,high_rating|nearby,4200,store:81353,81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,1,0.925979,1.0,683.9,4.6,507,70000.0,21.00931931,105.8503418,false,"khớp term: com, pho; cách query 684m; rating 4.6; price_min 7000; opening_status=open"
query:u023,u023,6/5/2026 13:10,21.008214,105.856823,Ha Noi:Quan Hai Ba Trung,Trần Khát Chân,lunch,com|pho|bun,any,food_quality|location,high_rating|nearby,4200,store:8805,8805,Gà Rán Texas Chicken - Bạch Mai,2,0.902821,0.63093,932.0,4.8,2851,79000.0,21.00197983,105.8508224,false,"khớp term: com, pho, bun; cách query 932m; rating 4.8; price_min 3000; opening_status=open"
query:u023,u023,6/5/2026 13:10,21.008214,105.856823,Ha Noi:Quan Hai Ba Trung,Trần Khát Chân,lunch,com|pho|bun,any,food_quality|location,high_rating|nearby,4200,store:7635,7635,Happy Food Cơm Gà Ba Vì,3,0.900325,0.5,1824.4,4.8,4000,65000.0,20.99850082,105.842659,false,"khớp term: com, pho; cách query 1824m; rating 4.8; price_min 12000; opening_status=open"
query:u023,u023,6/5/2026 13:10,21.008214,105.856823,Ha Noi:Quan Hai Ba Trung,Trần Khát Chân,lunch,com|pho|bun,any,food_quality|location,high_rating|nearby,4200,store:14318,14318,Thuỷ Hùng Cơm Gà Ba Vì - Phố Vọng,4,0.900325,0.430677,1824.4,4.8,1618,65000.0,20.99850082,105.842659,false,"khớp term: com, pho; cách query 1824m; rating 4.8; price_min 12000; opening_status=open"
query:u023,u023,6/5/2026 13:10,21.008214,105.856823,Ha Noi:Quan Hai Ba Trung,Trần Khát Chân,lunch,com|pho|bun,any,food_quality|location,high_rating|nearby,4200,store:4486,4486,"Bento Delichi (by Cooky) - Cơm Gà Mắm Tỏi, Xối Mỡ - Xã Đàn",5,0.897391,0.386853,2003.6,4.7,2748,56000.0,21.01066017,105.8376999,false,"khớp term: com, pho; cách query 2004m; rating 4.7; price_min 8000; opening_status=open"
query:u024,u024,6/6/2026 21:30,21.01321,105.849887,Ha Noi:Quan Hai Ba Trung,Phố Huế,late_night,ga|pho|com,50k_100k,speed|food_quality,fast_delivery|taste,4800,store:23407,23407,Phở Bò 33 - Lê Đại Hành,1,0.907797,1.0,267.8,4.2,63,60000.0,21.01115036,105.8485489,false,"khớp term: pho, com; cách query 268m; rating 4.2; price_min 55000; opening_status=open"
query:u024,u024,6/6/2026 21:30,21.01321,105.849887,Ha Noi:Quan Hai Ba Trung,Phố Huế,late_night,ga|pho|com,50k_100k,speed|food_quality,fast_delivery|taste,4800,store:42458,42458,Cơm Gà Xối Mỡ Mai Phương - Lê Thanh Nghị,2,0.866232,0.63093,1079.7,4.6,226,50000.0,21.00358009,105.8485565,false,"khớp term: ga, pho, com; cách query 1080m; rating 4.6; price_min 50000; opening_status=open"
query:u024,u024,6/6/2026 21:30,21.01321,105.849887,Ha Noi:Quan Hai Ba Trung,Phố Huế,late_night,ga|pho|com,50k_100k,speed|food_quality,fast_delivery|taste,4800,store:16422,16422,Phương Dung - Cơm Đảo Gà Rang & Chim Quay - Tống Duy Tân,3,0.861045,0.5,1903.4,4.9,378,110000.0,21.02922058,105.843399,false,"khớp term: ga, com; cách query 1903m; rating 4.9; price_min 55000; opening_status=open"
query:u024,u024,6/6/2026 21:30,21.01321,105.849887,Ha Noi:Quan Hai Ba Trung,Phố Huế,late_night,ga|pho|com,50k_100k,speed|food_quality,fast_delivery|taste,4800,store:95450,95450,Hương Hội An - Cơm Gà Hội An - Thanh Nhàn,4,0.841413,0.430677,1281.3,4.0,23,80000.0,21.00276947,105.8551102,false,"khớp term: ga, pho, com; cách query 1281m; rating 4.0; price_min 70000; opening_status=open"
query:u024,u024,6/6/2026 21:30,21.01321,105.849887,Ha Noi:Quan Hai Ba Trung,Phố Huế,late_night,ga|pho|com,50k_100k,speed|food_quality,fast_delivery|taste,4800,store:57665,57665,Phở Bò Gà & Bún Miến Ngan 343 - Phố Vọng,5,0.823362,0.386853,2363.4,4.8,187,66000.0,20.99327087,105.8420029,false,"khớp term: ga, pho; cách query 2363m; rating 4.8; price_min 66000; opening_status=open"
query:u025,u025,6/1/2026 11:10,21.016468,105.844879,Ha Noi:Quan Hai Ba Trung,Bà Triệu,lunch,com|com ga|com van phong,under_50k,price|service,value_for_money|staff_service,1200,store:4486,4486,"Bento Delichi (by Cooky) - Cơm Gà Mắm Tỏi, Xối Mỡ - Xã Đàn",1,0.798452,1.0,986.1,4.7,2748,56000.0,21.01066017,105.8376999,false,"khớp term: com, com ga, com van phong; cách query 986m; rating 4.7; price_min 8000; opening_status=open"
query:u025,u025,6/1/2026 11:10,21.016468,105.844879,Ha Noi:Quan Hai Ba Trung,Bà Triệu,lunch,com|com ga|com van phong,under_50k,price|service,value_for_money|staff_service,1200,store:126401,126401,"Happy Food - Đồ Ăn Hàn, Gà Rán Sốt & Cơm Bò HQ - Phùng Khắc Khoan",2,0.78488,0.63093,773.5,4.2,40,75000.0,21.01605034,105.8523178,false,"khớp term: com, com ga; cách query 774m; rating 4.2; price_min 1000; opening_status=open"
query:u025,u025,6/1/2026 11:10,21.016468,105.844879,Ha Noi:Quan Hai Ba Trung,Bà Triệu,lunch,com|com ga|com van phong,under_50k,price|service,value_for_money|staff_service,1200,store:24720,24720,Gà Rán Tok Tok - Khâm Thiên,3,0.767342,0.5,576.9,4.9,104,70000.0,21.01596069,105.8393478,false,"khớp term: com, com ga; cách query 577m; rating 4.9; price_min 15000; opening_status=open"
query:u025,u025,6/1/2026 11:10,21.016468,105.844879,Ha Noi:Quan Hai Ba Trung,Bà Triệu,lunch,com|com ga|com van phong,under_50k,price|service,value_for_money|staff_service,1200,store:53514,53514,Cơm 1985 - Phố Chợ Khâm Thiên,4,0.693066,0.430677,887.4,5.0,96,79000.0,21.0156002,105.83638,false,"khớp term: com, com ga; cách query 887m; rating 5.0; price_min 12000; opening_status=open"
query:u025,u025,6/1/2026 11:10,21.016468,105.844879,Ha Noi:Quan Hai Ba Trung,Bà Triệu,lunch,com|com ga|com van phong,under_50k,price|service,value_for_money|staff_service,1200,store:22815,22815,Bánh Cuốn Cao Bằng - Thể Giao,5,0.683789,0.386853,396.1,4.8,314,30000.0,21.01400948,105.847641,false,khớp term: com; cách query 396m; rating 4.8; price_min 7000; opening_status=open
query:u026,u026,6/2/2026 12:45,21.006837,105.83296,Ha Noi:Quan Dong Da,Tây Sơn,lunch,bun|pho,under_50k,price|food_quality,value_for_money|taste,1800,store:59967,59967,Quán Hà Nội Xưa - Bún Chả - Trường Chinh,1,0.77908,1.0,851.5,3.9,18,45000.0,21.00046921,105.8375168,false,"khớp term: bun, pho; cách query 852m; rating 3.9; price_min 45000; opening_status=open"
query:u026,u026,6/2/2026 12:45,21.006837,105.83296,Ha Noi:Quan Dong Da,Tây Sơn,lunch,bun|pho,under_50k,price|food_quality,value_for_money|taste,1800,store:118507,118507,"Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước",2,0.767705,0.63093,1234.6,4.7,7,50000.0,21.01745033,105.8294678,false,"khớp term: bun, pho; cách query 1235m; rating 4.7; price_min 40000; opening_status=open"
